Timestamp,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4
1700108943.296340,4204.615234,4377.051270,4057.692383,4275.769043,4354.871582
1700108943.304150,4177.563965,4371.410156,4019.487061,4258.333496,4331.922852
1700108943.311960,4129.358887,4318.589844,4103.461426,4220.641113,4264.102539
1700108943.319770,4184.487305,4358.846191,4238.589844,4281.282227,4321.410156
1700108943.327580,4199.871582,4376.922852,4176.282227,4262.563965,4342.051270
1700108943.335390,4149.358887,4346.922852,4176.666504,4190.384766,4293.205078
1700108943.343200,4195.769043,4383.077148,4247.307617,4252.692383,4344.871582
1700108943.351010,4219.487305,4369.487305,4176.410156,4266.922852,4363.333496
1700108943.358820,4166.025879,4332.307617,4172.307617,4177.948730,4304.102539
1700108943.366630,4194.230957,4400.641113,4212.436035,4191.410156,4334.743652
1700108943.374440,4236.922852,4410.128418,4139.871582,4247.948730,4378.589844
1700108943.382250,4221.666504,4344.871582,4146.922852,4250.256348,4360.128418
1700108943.390060,4233.333496,4370.512695,4189.230957,4251.794922,4356.794922
1700108943.397870,4231.153809,4374.358887,4148.205078,4241.538574,4346.794922
1700108943.405680,4205.384766,4313.205078,4184.230957,4242.436035,4342.820313
1700108943.413490,4227.948730,4343.461426,4219.230957,4265.000000,4373.077148
1700108943.421300,4235.000000,4392.179688,4167.692383,4241.794922,4358.461426
1700108943.429110,4213.846191,4365.512695,4192.436035,4225.512695,4332.692383
1700108943.436920,4239.743652,4365.256348,4224.487305,4249.102539,4358.846191
1700108943.444730,4263.205078,4386.538574,4195.384766,4237.051270,4364.102539
1700108943.452540,4249.743652,4363.077148,4223.461426,4218.717773,4351.410156
1700108943.460350,4240.641113,4351.410156,4237.307617,4220.000000,4365.000000
1700108943.468160,4223.717773,4370.897461,4214.615234,4203.974121,4358.974121
1700108943.475970,4207.179688,4368.589844,4246.153809,4214.487305,4339.102539
1700108943.483780,4211.025879,4355.769043,4228.974121,4240.000000,4334.230957
1700108943.491590,4194.487305,4368.205078,4174.871582,4230.769043,4326.282227
1700108943.499400,4166.794922,4382.692383,4202.436035,4251.410156,4333.461426
1700108943.507210,4168.717773,4373.077148,4195.000000,4292.307617,4350.641113
1700108943.515020,4173.077148,4370.769043,4134.487305,4277.948730,4344.487305
1700108943.522830,4162.179688,4393.589844,4154.102539,4261.538574,4336.153809
1700108943.530640,4158.461426,4405.384766,4180.769043,4269.487305,4330.000000
1700108943.538450,4160.641113,4395.128418,4160.384766,4250.384766,4318.846191
1700108943.546260,4157.307617,4377.692383,4170.897461,4232.948730,4328.205078
1700108943.554070,4154.743652,4362.179688,4181.922852,4246.794922,4335.897461
1700108943.561880,4167.179688,4374.871582,4173.333496,4262.820313,4325.128418
1700108943.569690,4181.922852,4401.025879,4185.000000,4270.897461,4332.948730
1700108943.577500,4169.230957,4395.000000,4181.794922,4262.179688,4343.846191
1700108943.585310,4155.128418,4383.077148,4171.794922,4247.820313,4338.974121
1700108943.593120,4175.256348,4378.589844,4197.436035,4262.051270,4351.794922
1700108943.600930,4188.974121,4348.846191,4213.846191,4282.307617,4360.897461
1700108943.608740,4174.487305,4345.897461,4215.512695,4277.179688,4340.769043
1700108943.616550,4176.666504,4390.641113,4237.820313,4261.282227,4332.436035
1700108943.624360,4189.871582,4388.717773,4240.897461,4247.692383,4343.205078
1700108943.632170,4182.307617,4354.615234,4211.153809,4252.820313,4348.717773
1700108943.639980,4184.102539,4371.538574,4189.102539,4272.563965,4350.897461
1700108943.647790,4205.384766,4391.025879,4171.922852,4269.871582,4348.461426
1700108943.655600,4210.128418,4383.846191,4161.538574,4262.820313,4353.717773
1700108943.663410,4205.641113,4406.025879,4168.846191,4276.282227,4372.436035
1700108943.671220,4215.000000,4423.846191,4155.384766,4276.153809,4371.794922
1700108943.679030,4221.410156,4402.307617,4127.436035,4274.102539,4364.743652
1700108943.686840,4218.461426,4401.538574,4138.846191,4292.820313,4377.436035
1700108943.694650,4219.487305,4416.153809,4151.410156,4282.692383,4365.512695
1700108943.702460,4215.897461,4398.205078,4123.333496,4252.948730,4332.692383
1700108943.710270,4201.025879,4386.794922,4127.051270,4254.102539,4338.205078
1700108943.718080,4190.897461,4392.692383,4200.769043,4247.307617,4352.307617
1700108943.725890,4196.794922,4375.256348,4292.692383,4226.922852,4343.077148
1700108943.733700,4224.102539,4377.563965,4358.717773,4258.974121,4361.922852
1700108943.741510,4265.512695,4424.487305,4318.333496,4314.615234,4405.000000
1700108943.749320,4280.897461,4431.794922,4128.461426,4323.589844,4403.077148
1700108943.757130,4248.717773,4388.846191,3963.974365,4293.205078,4357.820313
1700108943.764940,4218.974121,4373.205078,3975.641113,4259.230957,4330.769043
1700108943.772750,4234.871582,4375.000000,4028.846191,4253.974121,4342.436035
1700108943.780560,4249.230957,4357.307617,4024.487061,4266.922852,4348.589844
1700108943.788370,4217.948730,4357.563965,4092.564209,4242.436035,4328.974121
1700108943.796180,4201.410156,4377.563965,4230.641113,4217.307617,4339.743652
1700108943.803990,4241.282227,4370.641113,4262.307617,4257.563965,4385.000000
1700108943.811800,4268.461426,4354.871582,4215.000000,4286.410156,4385.256348
1700108943.819610,4254.487305,4371.153809,4222.436035,4253.589844,4356.025879
1700108943.827420,4257.307617,4395.769043,4211.538574,4243.077148,4369.102539
1700108943.835230,4275.512695,4397.820313,4129.102539,4259.358887,4389.487305
1700108943.843040,4274.358887,4395.641113,4106.153809,4250.769043,4388.589844
1700108943.850850,4275.256348,4399.615234,4149.615234,4259.358887,4406.538574
1700108943.858660,4281.666504,4388.077148,4143.461426,4282.948730,4416.794922
1700108943.866470,4277.436035,4376.410156,4121.410156,4265.000000,4393.974121
1700108943.874280,4283.077148,4398.846191,4132.948730,4242.820313,4387.820313
1700108943.882090,4286.794922,4421.538574,4123.717773,4246.794922,4389.871582
1700108943.889900,4264.102539,4403.589844,4112.051270,4242.563965,4368.333496
1700108943.897710,4258.333496,4383.846191,4136.410156,4245.512695,4365.769043
1700108943.905520,4284.871582,4392.948730,4150.897461,4257.051270,4378.461426
1700108943.913330,4294.230957,4395.897461,4158.974121,4238.846191,4365.641113
1700108943.921140,4282.563965,4376.666504,4178.333496,4225.512695,4365.512695
1700108943.928950,4280.512695,4373.974121,4164.615234,4241.282227,4386.025879
1700108943.936760,4285.384766,4403.205078,4143.077148,4240.128418,4376.922852
1700108943.944570,4288.846191,4412.051270,4157.820313,4231.153809,4365.769043
1700108943.952380,4295.384766,4377.563965,4163.077148,4245.641113,4385.512695
1700108943.960190,4304.615234,4360.641113,4161.025879,4256.538574,4390.128418
1700108943.968000,4307.436035,4370.769043,4185.512695,4254.230957,4368.974121
1700108943.975810,4299.358887,4358.974121,4187.179688,4247.692383,4356.025879
1700108943.983620,4296.282227,4357.563965,4169.102539,4228.077148,4353.589844
1700108943.991430,4301.025879,4382.179688,4184.615234,4213.974121,4359.230957
1700108943.999240,4289.615234,4364.871582,4181.153809,4218.077148,4366.153809
1700108944.007050,4277.179688,4336.922852,4139.743652,4219.358887,4358.333496
1700108944.014860,4290.128418,4362.820313,4137.948730,4218.461426,4355.384766
1700108944.022670,4296.538574,4382.692383,4158.077148,4219.487305,4367.563965
1700108944.030480,4283.333496,4379.743652,4146.794922,4212.820313,4363.333496
1700108944.038290,4287.820313,4398.077148,4140.641113,4214.743652,4350.641113
1700108944.046100,4303.717773,4392.436035,4142.179688,4226.282227,4360.000000
1700108944.053910,4310.128418,4366.025879,4131.025879,4222.179688,4370.384766
1700108944.061720,4322.179688,4387.436035,4146.025879,4218.717773,4367.307617
1700108944.069530,4326.922852,4401.794922,4170.769043,4231.282227,4370.128418
1700108944.077340,4307.179688,4377.820313,4154.871582,4228.717773,4372.051270
1700108944.085150,4295.512695,4397.436035,4133.205078,4212.307617,4361.410156
1700108944.092960,4300.769043,4426.025879,4133.461426,4214.487305,4354.871582
1700108944.100770,4301.666504,4392.179688,4136.922852,4222.179688,4350.384766
1700108944.108580,4308.589844,4378.077148,4151.153809,4216.410156,4337.820313
1700108944.116390,4321.538574,4410.641113,4163.205078,4216.794922,4338.333496
1700108944.124200,4321.794922,4395.769043,4151.410156,4224.615234,4354.358887
1700108944.132010,4321.153809,4352.307617,4150.512695,4219.358887,4357.436035
1700108944.139820,4323.077148,4357.436035,4168.846191,4212.563965,4350.641113
1700108944.147630,4311.410156,4372.436035,4175.769043,4212.692383,4347.692383
1700108944.155440,4296.153809,4353.205078,4180.000000,4200.641113,4332.051270
1700108944.163250,4283.717773,4337.820313,4181.794922,4191.666504,4310.384766
1700108944.171060,4277.051270,4344.615234,4168.205078,4204.102539,4315.256348
1700108944.178870,4307.179688,4356.666504,4167.307617,4202.563965,4342.436035
1700108944.186680,4365.897461,4379.743652,4182.307617,4192.051270,4373.077148
1700108944.194490,4399.871582,4406.922852,4180.256348,4212.948730,4401.794922
1700108944.202300,4407.307617,4410.256348,4165.512695,4218.461426,4410.641113
1700108944.210110,4425.897461,4395.000000,4155.512695,4177.692383,4411.410156
1700108944.217920,4467.820313,4380.641113,4160.256348,4167.948730,4448.717773
1700108944.225730,4517.179688,4372.307617,4179.230957,4191.794922,4498.974121
1700108944.233540,4548.974121,4378.846191,4173.974121,4175.769043,4509.487305
1700108944.241350,4575.769043,4392.563965,4147.563965,4153.461426,4516.025879
1700108944.249160,4632.692383,4397.563965,4155.897461,4169.230957,4556.538574
1700108944.256970,4688.077148,4406.153809,4177.051270,4172.051270,4585.897461
1700108944.264780,4700.512695,4403.974121,4165.769043,4154.230957,4586.025879
1700108944.272590,4710.384766,4373.974121,4157.820313,4154.230957,4594.871582
1700108944.280400,4737.307617,4369.615234,4161.282227,4154.230957,4605.641113
1700108944.288210,4743.461426,4401.282227,4148.717773,4143.846191,4596.025879
1700108944.296020,4739.615234,4402.563965,4151.794922,4141.922852,4588.333496
1700108944.303830,4750.256348,4390.897461,4177.692383,4137.051270,4589.358887
1700108944.311640,4752.820313,4411.794922,4181.794922,4128.589844,4579.871582
1700108944.319450,4738.333496,4419.487305,4173.077148,4137.820313,4564.102539
1700108944.327260,4720.512695,4401.282227,4177.692383,4146.794922,4547.820313
1700108944.335070,4702.436035,4401.538574,4177.820313,4137.436035,4530.897461
1700108944.342880,4691.794922,4409.102539,4171.025879,4135.128418,4525.512695
1700108944.350690,4685.641113,4407.820313,4174.230957,4147.692383,4520.384766
1700108944.358500,4669.615234,4406.282227,4174.358887,4150.512695,4499.487305
1700108944.366310,4650.384766,4392.051270,4162.436035,4142.948730,4489.871582
1700108944.374120,4636.025879,4383.077148,4160.641113,4143.205078,4499.230957
1700108944.381930,4621.666504,4396.794922,4165.512695,4148.974121,4493.461426
1700108944.389740,4609.358887,4388.077148,4150.384766,4152.436035,4473.974121
1700108944.397550,4601.666504,4364.615234,4142.563965,4160.000000,4465.000000
1700108944.405360,4601.922852,4382.307617,4166.794922,4171.922852,4463.461426
1700108944.413170,4606.922852,4407.307617,4169.743652,4171.410156,4463.589844
1700108944.420980,4594.615234,4397.307617,4142.307617,4158.461426,4459.615234
1700108944.428790,4570.641113,4393.333496,4148.717773,4155.384766,4446.410156
1700108944.436600,4568.205078,4406.410156,4169.871582,4166.410156,4442.820313
1700108944.444410,4573.461426,4404.102539,4155.000000,4172.179688,4450.769043
1700108944.452220,4554.487305,4398.205078,4140.512695,4166.794922,4443.846191
1700108944.460030,4528.461426,4401.538574,4143.717773,4162.436035,4426.666504
1700108944.467840,4516.153809,4391.025879,4142.820313,4161.794922,4414.358887
1700108944.475650,4501.410156,4369.871582,4178.846191,4149.615234,4392.820313
1700108944.483460,4476.282227,4365.641113,4302.051270,4120.384766,4366.025879
1700108944.491270,4465.769043,4372.179688,4491.538574,4104.487305,4366.282227
1700108944.499080,4490.897461,4378.717773,4640.641113,4131.153809,4403.333496
1700108944.506890,4528.717773,4406.794922,4608.974121,4177.948730,4452.948730
1700108944.514700,4544.358887,4443.205078,4406.666504,4209.358887,4478.077148
1700108944.522510,4531.922852,4438.205078,4197.179688,4218.846191,4459.487305
1700108944.530320,4498.461426,4411.410156,4074.615479,4200.256348,4414.102539
1700108944.538130,4470.384766,4403.974121,4047.948730,4164.487305,4378.717773
1700108944.545940,4482.948730,4394.871582,4082.948730,4157.948730,4375.000000
1700108944.553750,4500.000000,4393.333496,4071.923096,4176.922852,4386.538574
1700108944.561560,4471.922852,4420.897461,4021.666748,4169.871582,4386.153809
1700108944.569370,4449.358887,4418.333496,4054.487061,4152.948730,4383.333496
1700108944.577180,4470.769043,4383.974121,4101.153809,4163.717773,4388.717773
1700108944.584990,4480.000000,4388.717773,4061.025635,4172.436035,4378.077148
1700108944.592800,4466.025879,4399.487305,4055.641113,4168.205078,4359.358887
1700108944.600610,4471.282227,4382.948730,4113.589844,4177.051270,4366.410156
1700108944.608420,4473.589844,4393.717773,4116.666504,4178.846191,4377.179688
1700108944.616230,4453.333496,4406.153809,4109.358887,4165.384766,4366.666504
1700108944.624040,4452.820313,4375.641113,4135.769043,4173.974121,4365.897461
1700108944.631850,4472.307617,4365.897461,4110.897461,4188.205078,4379.487305
1700108944.639660,4467.692383,4389.230957,4075.128174,4175.128418,4376.282227
1700108944.647470,4447.436035,4390.128418,4093.846191,4162.948730,4364.102539
1700108944.655280,4441.538574,4388.077148,4092.564209,4166.025879,4365.000000
1700108944.663090,4442.820313,4398.974121,4070.769287,4167.820313,4372.820313
1700108944.670900,4441.538574,4389.102539,4099.743652,4177.692383,4375.384766
1700108944.678710,4441.666504,4373.846191,4146.794922,4190.384766,4373.077148
1700108944.686520,4440.256348,4385.512695,4169.487305,4184.358887,4369.743652
1700108944.694330,4439.102539,4403.461426,4179.358887,4171.153809,4363.717773
1700108944.702140,4443.589844,4406.410156,4195.384766,4162.179688,4354.743652
1700108944.709950,4443.205078,4403.974121,4233.717773,4155.256348,4355.641113
1700108944.717760,4432.948730,4402.692383,4256.922852,4156.538574,4366.922852
1700108944.725570,4428.205078,4397.692383,4231.666504,4159.743652,4372.436035
1700108944.733380,4428.846191,4400.256348,4209.102539,4165.128418,4378.717773
1700108944.741190,4420.256348,4417.436035,4196.025879,4183.205078,4390.769043
1700108944.749000,4415.769043,4425.256348,4156.282227,4194.487305,4389.230957
1700108944.756810,4430.897461,4418.461426,4130.641113,4193.205078,4379.358887
1700108944.764620,4440.256348,4417.436035,4131.794922,4198.461426,4378.333496
1700108944.772430,4424.358887,4410.769043,4124.871582,4190.256348,4371.410156
1700108944.780240,4407.820313,4397.179688,4138.461426,4168.846191,4357.948730
1700108944.788050,4403.974121,4408.974121,4160.641113,4179.102539,4356.153809
1700108944.795860,4395.512695,4430.256348,4134.230957,4200.641113,4355.256348
1700108944.803670,4375.512695,4425.256348,4108.846191,4193.205078,4342.948730
1700108944.811480,4338.974121,4410.384766,4125.769043,4191.025879,4324.230957
1700108944.819290,4288.077148,4396.153809,4122.436035,4208.333496,4300.512695
1700108944.827100,4258.717773,4374.615234,4094.871826,4212.948730,4285.641113
1700108944.834910,4257.948730,4371.153809,4094.358887,4217.436035,4287.436035
1700108944.842720,4246.538574,4397.307617,4104.358887,4236.794922,4283.205078
1700108944.850530,4221.282227,4414.358887,4099.615234,4243.846191,4271.410156
1700108944.858340,4200.641113,4398.333496,4095.128174,4236.282227,4268.846191
1700108944.866150,4176.025879,4370.128418,4099.615234,4235.897461,4263.461426
1700108944.873960,4157.692383,4356.538574,4110.512695,4239.358887,4248.205078
1700108944.881770,4163.974121,4360.256348,4124.102539,4244.487305,4242.051270
1700108944.889580,4174.487305,4372.948730,4138.974121,4262.307617,4249.230957
1700108944.897390,4172.436035,4377.692383,4149.743652,4273.333496,4256.153809
1700108944.905200,4162.692383,4359.102539,4137.179688,4256.025879,4249.615234
1700108944.913010,4151.538574,4343.205078,4113.717773,4243.717773,4239.230957
1700108944.920820,4156.025879,4358.205078,4120.769043,4258.205078,4246.025879
1700108944.928630,4171.282227,4372.307617,4139.487305,4257.436035,4251.922852
1700108944.936440,4168.974121,4375.641113,4125.128418,4241.794922,4238.077148
1700108944.944250,4162.436035,4399.743652,4098.205078,4258.205078,4235.769043
1700108944.952060,4171.025879,4409.743652,4090.641113,4278.205078,4250.512695
1700108944.959870,4172.692383,4376.666504,4097.820313,4262.820313,4251.153809
1700108944.967680,4158.974121,4358.205078,4113.717773,4242.436035,4242.820313
1700108944.975490,4143.717773,4368.974121,4122.692383,4226.025879,4228.717773
1700108944.983300,4139.102539,4372.307617,4110.128418,4208.974121,4208.333496
1700108944.991110,4161.282227,4369.230957,4102.436035,4227.948730,4222.563965
1700108944.998920,4194.743652,4356.666504,4118.205078,4269.102539,4266.922852
1700108945.006730,4206.025879,4339.230957,4136.538574,4278.461426,4280.897461
1700108945.014540,4205.897461,4343.846191,4146.025879,4266.922852,4269.358887
1700108945.022350,4204.615234,4348.974121,4149.102539,4258.974121,4267.307617
1700108945.030160,4187.436035,4348.077148,4138.846191,4247.692383,4265.384766
1700108945.037970,4171.538574,4364.487305,4120.769043,4241.666504,4260.512695
1700108945.045780,4176.025879,4360.512695,4117.692383,4246.922852,4264.358887
1700108945.053590,4189.102539,4338.589844,4138.589844,4249.615234,4270.769043
1700108945.061400,4207.307617,4354.230957,4153.461426,4249.230957,4273.205078
1700108945.069210,4218.717773,4366.282227,4132.692383,4250.384766,4267.051270
1700108945.077020,4205.512695,4352.948730,4106.666504,4253.077148,4257.051270
1700108945.084830,4194.102539,4371.025879,4110.769043,4248.205078,4255.641113
1700108945.092640,4197.820313,4393.846191,4115.897461,4223.974121,4252.820313
1700108945.100450,4187.692383,4385.512695,4103.717773,4207.307617,4244.743652
1700108945.108260,4181.794922,4376.282227,4102.179688,4228.461426,4250.256348
1700108945.116070,4211.025879,4360.000000,4114.358887,4249.615234,4259.615234
1700108945.123880,4231.794922,4350.641113,4126.410156,4235.897461,4254.871582
1700108945.131690,4216.282227,4363.846191,4135.769043,4224.615234,4251.153809
1700108945.139500,4212.692383,4338.333496,4131.025879,4238.974121,4255.000000
1700108945.147310,4229.230957,4305.512695,4126.025879,4245.769043,4258.333496
1700108945.155120,4222.692383,4339.358887,4145.384766,4233.205078,4263.461426
1700108945.162930,4208.717773,4362.307617,4156.922852,4224.871582,4264.743652
1700108945.170740,4219.230957,4347.051270,4145.128418,4231.282227,4258.461426
1700108945.178550,4225.000000,4364.230957,4154.358887,4246.282227,4259.743652
1700108945.186360,4215.000000,4371.666504,4172.179688,4260.256348,4270.384766
1700108945.194170,4218.333496,4351.025879,4154.871582,4256.282227,4271.410156
1700108945.201980,4222.436035,4368.461426,4129.487305,4236.922852,4259.230957
1700108945.209790,4213.461426,4390.384766,4119.743652,4235.000000,4252.820313
1700108945.217600,4218.589844,4394.230957,4107.948730,4255.000000,4262.692383
1700108945.225410,4231.666504,4418.717773,4106.282227,4259.871582,4271.025879
1700108945.233220,4228.461426,4414.102539,4121.666504,4251.282227,4267.692383
1700108945.241030,4229.358887,4377.307617,4124.487305,4263.333496,4269.487305
1700108945.248840,4242.051270,4387.051270,4114.358887,4276.153809,4275.897461
1700108945.256650,4240.256348,4398.333496,4119.615234,4262.948730,4273.333496
1700108945.264460,4231.666504,4368.717773,4140.897461,4261.410156,4276.410156
1700108945.272270,4238.974121,4370.769043,4148.461426,4282.179688,4291.025879
1700108945.280080,4251.666504,4394.230957,4134.615234,4281.922852,4296.922852
1700108945.287890,4257.307617,4380.769043,4136.922852,4267.692383,4294.102539
1700108945.295700,4261.666504,4368.589844,4154.615234,4272.563965,4292.692383
1700108945.303510,4265.512695,4380.128418,4138.717773,4277.051270,4291.794922
1700108945.311320,4263.974121,4387.179688,4118.717773,4270.641113,4295.897461
1700108945.319130,4260.000000,4387.563965,4138.077148,4269.615234,4300.384766
1700108945.326940,4259.615234,4382.436035,4143.077148,4267.948730,4297.820313
1700108945.334750,4263.077148,4377.179688,4126.666504,4268.846191,4300.769043
1700108945.342560,4269.358887,4378.974121,4136.025879,4280.128418,4303.461426
1700108945.350370,4277.563965,4371.794922,4127.436035,4273.333496,4293.974121
1700108945.358180,4281.410156,4376.922852,4090.256348,4252.179688,4297.692383
1700108945.365990,4279.871582,4413.077148,4090.512939,4263.333496,4314.358887
1700108945.373800,4279.230957,4418.589844,4089.487061,4294.871582,4306.922852
1700108945.381610,4271.282227,4388.333496,4053.589844,4297.051270,4286.282227
1700108945.389420,4250.512695,4392.820313,4064.743652,4270.641113,4277.820313
1700108945.397230,4246.666504,4408.974121,4109.487305,4253.205078,4272.307617
1700108945.405040,4268.205078,4394.615234,4100.641113,4262.436035,4276.538574
1700108945.412850,4274.615234,4394.102539,4075.512939,4276.538574,4291.282227
1700108945.420660,4264.102539,4405.769043,4091.666748,4272.436035,4290.897461
1700108945.428470,4276.025879,4394.615234,4123.205078,4268.333496,4290.641113
1700108945.436280,4291.025879,4393.205078,4142.436035,4274.358887,4301.538574
1700108945.444090,4276.794922,4403.974121,4131.666504,4271.025879,4289.743652
1700108945.451900,4271.794922,4392.820313,4095.641113,4265.256348,4277.563965
1700108945.459710,4291.794922,4383.461426,4085.641113,4266.922852,4305.000000
1700108945.467520,4289.358887,4385.641113,4107.692383,4258.205078,4319.102539
1700108945.475330,4269.615234,4372.179688,4115.897461,4249.615234,4292.563965
1700108945.483140,4276.025879,4359.230957,4117.692383,4262.436035,4286.153809
1700108945.490950,4290.256348,4363.077148,4148.333496,4276.025879,4301.666504
1700108945.498760,4288.333496,4366.410156,4183.717773,4281.410156,4294.871582
1700108945.506570,4294.358887,4366.538574,4185.000000,4290.641113,4292.948730
1700108945.514380,4305.769043,4363.461426,4171.153809,4290.897461,4318.846191
1700108945.522190,4297.948730,4360.512695,4169.487305,4277.692383,4328.461426
1700108945.530000,4284.102539,4372.436035,4162.179688,4267.179688,4305.384766
1700108945.537810,4279.487305,4383.846191,4153.589844,4259.871582,4290.512695
1700108945.545620,4280.641113,4380.384766,4176.410156,4260.128418,4304.743652
1700108945.553430,4289.230957,4373.333496,4204.615234,4270.128418,4320.128418
1700108945.561240,4291.282227,4354.102539,4222.692383,4265.769043,4310.769043
1700108945.569050,4277.948730,4336.282227,4282.051270,4243.974121,4297.307617
1700108945.576860,4283.717773,4362.436035,4350.897461,4234.743652,4311.282227
1700108945.584670,4316.794922,4397.436035,4340.641113,4248.205078,4340.128418
1700108945.592480,4336.410156,4390.641113,4293.846191,4272.948730,4359.230957
1700108945.600290,4335.897461,4385.384766,4284.743652,4289.358887,4368.461426
1700108945.608100,4332.179688,4403.077148,4277.820313,4278.461426,4364.871582
1700108945.615910,4322.563965,4395.256348,4249.102539,4262.307617,4351.794922
1700108945.623720,4318.461426,4377.179688,4231.666504,4269.230957,4351.282227
1700108945.631530,4328.461426,4393.461426,4226.153809,4272.692383,4357.179688
1700108945.639340,4329.487305,4407.563965,4221.794922,4258.717773,4349.487305
1700108945.647150,4321.025879,4385.641113,4230.000000,4256.538574,4343.717773
1700108945.654960,4322.307617,4369.230957,4248.589844,4261.282227,4348.461426
1700108945.662770,4326.025879,4378.589844,4262.820313,4255.512695,4350.000000
1700108945.670580,4326.025879,4383.077148,4272.563965,4256.922852,4356.282227
1700108945.678390,4328.846191,4384.230957,4279.230957,4259.743652,4365.641113
1700108945.686200,4330.000000,4398.333496,4275.641113,4253.205078,4357.820313
1700108945.694010,4330.384766,4400.000000,4267.307617,4263.077148,4351.410156
1700108945.701820,4332.692383,4381.922852,4267.436035,4274.358887,4360.641113
1700108945.709630,4330.769043,4375.512695,4262.948730,4257.563965,4358.974121
1700108945.717440,4334.615234,4376.794922,4247.307617,4254.487305,4353.589844
1700108945.725250,4353.077148,4374.615234,4245.769043,4276.025879,4368.461426
1700108945.733060,4366.153809,4384.230957,4251.794922,4272.436035,4378.846191
1700108945.740870,4362.948730,4384.871582,4231.922852,4259.487305,4372.692383
1700108945.748680,4353.846191,4361.153809,4199.615234,4264.358887,4370.897461
1700108945.756490,4342.307617,4357.179688,4185.256348,4254.615234,4366.282227
1700108945.764300,4331.666504,4370.000000,4195.000000,4235.384766,4351.153809
1700108945.772110,4326.282227,4362.436035,4221.538574,4234.358887,4342.307617
1700108945.779920,4324.358887,4366.025879,4237.820313,4235.000000,4344.358887
1700108945.787730,4332.948730,4384.743652,4235.384766,4244.358887,4355.641113
1700108945.795540,4355.000000,4373.846191,4238.846191,4270.128418,4376.410156
1700108945.803350,4371.794922,4364.230957,4229.487305,4274.230957,4387.307617
1700108945.811160,4373.077148,4376.666504,4187.948730,4263.205078,4378.077148
1700108945.818970,4366.922852,4365.384766,4162.948730,4265.641113,4365.000000
1700108945.826780,4361.153809,4358.589844,4163.205078,4259.743652,4360.384766
1700108945.834590,4365.641113,4383.974121,4144.871582,4251.922852,4365.769043
1700108945.842400,4380.641113,4375.256348,4132.051270,4267.051270,4376.282227
1700108945.850210,4391.025879,4346.794922,4151.282227,4278.974121,4383.717773
1700108945.858020,4393.589844,4363.589844,4156.282227,4278.077148,4385.769043
1700108945.865830,4388.333496,4371.025879,4128.589844,4274.487305,4376.538574
1700108945.873640,4372.051270,4350.769043,4093.846191,4256.153809,4361.666504
1700108945.881450,4368.077148,4377.692383,4069.487061,4247.692383,4367.307617
1700108945.889260,4382.436035,4411.666504,4070.128174,4261.794922,4379.358887
1700108945.897070,4377.692383,4387.179688,4076.410156,4249.615234,4363.077148
1700108945.904880,4362.692383,4370.512695,4058.846191,4231.282227,4350.384766
1700108945.912690,4373.717773,4379.230957,4056.025635,4260.897461,4367.692383
1700108945.920500,4380.769043,4351.922852,4085.769287,4284.102539,4372.948730
1700108945.928310,4366.282227,4333.333496,4096.282227,4263.077148,4363.077148
1700108945.936120,4371.153809,4367.820313,4090.128174,4254.871582,4372.436035
1700108945.943930,4386.922852,4378.974121,4097.692383,4263.846191,4377.692383
1700108945.951740,4380.384766,4357.179688,4080.128174,4255.000000,4362.563965
1700108945.959550,4370.000000,4375.256348,4038.076904,4245.384766,4355.641113
1700108945.967360,4364.743652,4399.871582,4032.948730,4245.897461,4358.333496
1700108945.975170,4356.282227,4379.358887,4049.615479,4248.717773,4361.282227
1700108945.982980,4358.717773,4367.563965,4041.281982,4261.922852,4370.512695
1700108945.990790,4365.000000,4385.769043,4028.846191,4274.743652,4373.589844
1700108945.998600,4361.666504,4390.000000,4028.205078,4273.589844,4364.871582
1700108946.006410,4361.666504,4381.922852,4025.897461,4270.897461,4351.794922
1700108946.014220,4361.794922,4378.461426,4037.692383,4267.820313,4334.743652
1700108946.022030,4361.282227,4370.897461,4062.948730,4263.846191,4333.461426
1700108946.029840,4372.436035,4364.230957,4057.948730,4266.538574,4350.000000
1700108946.037650,4370.897461,4364.615234,4032.564209,4260.897461,4350.000000
1700108946.045460,4352.179688,4366.282227,4039.487061,4247.948730,4343.974121
1700108946.053270,4356.025879,4367.692383,4062.820557,4255.000000,4356.153809
1700108946.061080,4370.769043,4370.128418,4069.743652,4273.205078,4359.230957
1700108946.068890,4366.538574,4376.410156,4084.102539,4281.410156,4348.461426
1700108946.076700,4363.077148,4371.282227,4092.948730,4278.589844,4345.000000
1700108946.084510,4365.897461,4350.000000,4062.692383,4261.025879,4341.025879
1700108946.092320,4366.282227,4353.589844,4051.025635,4252.436035,4349.358887
1700108946.100130,4374.615234,4371.410156,4090.128174,4276.922852,4376.794922
1700108946.107940,4381.538574,4351.538574,4101.922852,4287.820313,4378.589844
1700108946.115750,4383.974121,4339.102539,4076.153809,4266.410156,4363.205078
1700108946.123560,4398.461426,4361.538574,4088.205078,4268.205078,4376.538574
1700108946.131370,4404.358887,4353.333496,4123.846191,4284.743652,4386.410156
1700108946.139180,4389.102539,4338.461426,4115.384766,4272.820313,4365.128418
1700108946.146990,4379.230957,4366.153809,4079.871826,4260.897461,4350.512695
1700108946.154800,4375.897461,4377.051270,4072.435791,4265.769043,4350.897461
